Candidate,FolderName,split,geo,tightened,variant,mask,n_success,success_relaxed,n_success_and_constraints,collision_free_completed,constraint_exec_sat_rate,n_violations,mean_dist_per_rollout,max_phys_error_per_rollout,n_steps,avg_time,avg_time_ms,n_rollouts
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,dpcc-c-dt2p0,all,0.0,,,,,,0.6873390461955741,0.9414051373799642,400.0,0.4348919751246771,434.891975124677,3
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,dpcc-c-dt2p0,unfrozen,0.0,,,,,,0.6873390461955741,0.9414051373799642,400.0,0.4348919751246771,434.891975124677,3
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,dpcc-c-dt4p0,all,0.0,,,,,,0.3817886312171667,1.1904338995615642,400.0,0.42941887219746905,429.41887219746906,3
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,dpcc-c-dt4p0,unfrozen,0.0,,,,,,0.3817886312171667,1.1904338995615642,400.0,0.42941887219746905,429.41887219746906,3
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,gradient,all,0.0,,,,,,0.38431614787097973,0.4643401503562927,400.0,0.3301157154639562,330.1157154639562,3
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,gradient,unfrozen,0.0,,,,,,0.38431614787097973,0.4643401503562927,400.0,0.3301157154639562,330.1157154639562,3
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,post_processing,all,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.32124833047389983,321.24833047389984,3
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,post_processing,unfrozen,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.32124833047389983,321.24833047389984,3
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,model_free,all,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.32212141474088035,322.1214147408803,3
1,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,model_free,unfrozen,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.32212141474088035,322.1214147408803,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,diffuser,all,0.0,,,,,,0.7215146746971152,0.2899603061378002,400.0,0.32569127062956493,325.69127062956494,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,diffuser,unfrozen,0.0,,,,,,0.7215146746971152,0.2899603061378002,400.0,0.32569127062956493,325.69127062956494,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c,all,0.0,,,,,,0.8479497013388014,0.33907049397627514,400.0,13.523708179195722,13523.708179195723,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c,unfrozen,0.0,,,,,,0.8479497013388014,0.33907049397627514,400.0,13.523708179195722,13523.708179195723,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-t,all,0.0,,,,,,0.8007926579389223,1.56570037206014,400.0,26.701159729560217,26701.159729560215,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-t,unfrozen,0.0,,,,,,0.8007926579389223,1.56570037206014,400.0,26.701159729560217,26701.159729560215,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,post_processing,all,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.3221530681848526,322.1530681848526,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,post_processing,unfrozen,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.3221530681848526,322.1530681848526,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,model_free,all,0.0,,,,,,0.8798340308478441,0.5648359221716722,400.0,0.43777877390384673,437.77877390384674,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,model_free,unfrozen,0.0,,,,,,0.8798340308478441,0.5648359221716722,400.0,0.43777877390384673,437.77877390384674,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5-tightened,True,diffuser,all,0.0,,,,,,0.7215146746971152,0.2899603061378002,400.0,0.32984764595826466,329.84764595826465,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5-tightened,True,diffuser,unfrozen,0.0,,,,,,0.7215146746971152,0.2899603061378002,400.0,0.32984764595826466,329.84764595826465,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5-tightened,True,dpcc-c,all,0.0,,0.0,0.5,0.72875,108.5,0.44954384657288704,0.8288946772351057,400.0,20.484409590661524,20484.409590661526,2
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5-tightened,True,dpcc-c,unfrozen,0.0,,0.0,0.5,0.72875,108.5,0.44954384657288704,0.8288946772351057,400.0,20.484409590661524,20484.409590661526,2
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,diffuser,all,0.0,,,,,,0.7215146746971152,0.2899603061378002,400.0,0.3173177299896876,317.3177299896876,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,diffuser,unfrozen,0.0,,,,,,0.7215146746971152,0.2899603061378002,400.0,0.3173177299896876,317.3177299896876,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,dpcc-c,all,0.0,,,,,,0.678428083747221,0.6509313409527143,400.0,0.4274794894456863,427.47948944568634,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,dpcc-c,unfrozen,0.0,,,,,,0.678428083747221,0.6509313409527143,400.0,0.4274794894456863,427.47948944568634,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,dpcc-t,all,0.0,,,,,,0.8682655435430453,0.6647910177707672,400.0,0.4196249312162399,419.62493121623993,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,dpcc-t,unfrozen,0.0,,,,,,0.8682655435430453,0.6647910177707672,400.0,0.4196249312162399,419.62493121623993,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,post_processing,all,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.32180018444856007,321.80018444856006,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,post_processing,unfrozen,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.32180018444856007,321.80018444856006,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,model_free,all,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.3213307934999466,321.3307934999466,3
2,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,dynamics_only,False,model_free,unfrozen,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.3213307934999466,321.3307934999466,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,test,combined_5,False,diffuser,all,0.0,0.0,0.0,0.23333333333333334,0.5706666653354963,171.73333333333332,0.4550702993419634,0.9266034459074338,400.0,0.33492422034343083,334.9242203434308,30
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,test,combined_5,False,diffuser,unfrozen,0.0,0.0,0.0,0.23333333333333334,0.5706666653354963,171.73333333333332,0.4550702993419634,0.9266034459074338,400.0,0.33492422034343083,334.9242203434308,30
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,diffuser,all,0.0,,,,,,0.7215146746971152,0.2899603061378002,400.0,0.33424273610115046,334.2427361011505,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,diffuser,unfrozen,0.0,,,,,,0.7215146746971152,0.2899603061378002,400.0,0.33424273610115046,334.2427361011505,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-r,all,0.0,,,,,,0.7002808146334978,1.2234371105829875,400.0,11.406844326456389,11406.844326456388,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-r,unfrozen,0.0,,,,,,0.7002808146334978,1.2234371105829875,400.0,11.406844326456389,11406.844326456388,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c,all,0.0,,,,,,0.6319172220674365,0.426960298170646,400.0,3.873355675737063,3873.355675737063,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c,unfrozen,0.0,,,,,,0.6319172220674365,0.426960298170646,400.0,3.873355675737063,3873.355675737063,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-t,all,0.0,,,,,,0.373183399363185,1.418899813046058,400.0,2.9228833226362863,2922.8833226362863,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-t,unfrozen,0.0,,,,,,0.373183399363185,1.418899813046058,400.0,2.9228833226362863,2922.8833226362863,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c-dt0p25,all,0.0,,,,,,0.7272559306129999,0.8796572685241699,400.0,6.4356008362770085,6435.600836277008,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c-dt0p25,unfrozen,0.0,,,,,,0.7272559306129999,0.8796572685241699,400.0,6.4356008362770085,6435.600836277008,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c-dt0p5,all,0.0,,,,,,0.6912975818182844,0.7491904472311338,400.0,6.02636699895064,6026.366998950641,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c-dt0p5,unfrozen,0.0,,,,,,0.6912975818182844,0.7491904472311338,400.0,6.02636699895064,6026.366998950641,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c-dt2p0,all,0.0,,,,,,0.3561808421238118,0.12072777499755223,400.0,0.9509897663195929,950.9897663195928,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c-dt2p0,unfrozen,0.0,,,,,,0.3561808421238118,0.12072777499755223,400.0,0.9509897663195929,950.9897663195928,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c-dt4p0,all,0.0,,,,,,0.38178863120881185,0.14252234995365143,400.0,0.9569171144564946,956.9171144564947,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,dpcc-c-dt4p0,unfrozen,0.0,,,,,,0.38178863120881185,0.14252234995365143,400.0,0.9569171144564946,956.9171144564947,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,gradient,all,0.0,,,,,,0.3662397038507888,1.1559464906652768,400.0,0.3555262315273285,355.5262315273285,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,gradient,unfrozen,0.0,,,,,,0.3662397038507888,1.1559464906652768,400.0,0.3555262315273285,355.5262315273285,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,post_processing,all,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.33529024322827655,335.29024322827655,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,post_processing,unfrozen,0.0,,,,,,0.829600333077649,0.29721611241499585,400.0,0.33529024322827655,335.29024322827655,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,model_free,all,0.0,,,,,,0.8217048079299875,0.5276443051795164,400.0,0.48803242365519206,488.0324236551921,3
3,H8_K20_Meuler_T0.5_Dfm_visual_aligning.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4_filmv2,train,combined_5,False,model_free,unfrozen,0.0,,,,,,0.8217048079299875,0.5276443051795164,400.0,0.48803242365519206,488.0324236551921,3
